yfun0_noise,yfun1_noise,yfun2_noise,yfun3_noise,yfunsqrt_noise,yfunsin_noise,yfunsins_noise,yfunexp_noise,yfunlog_noise
5.111414389600592578e-01,9.330633608819811631e-01,8.610814690802696125e-01,7.947197850468596947e-01,9.713090919883843322e-01,9.506753689633262727e-01,1.492671553887777447e-01,6.064246318321521168e-01,9.993711148355427509e-01
5.180841653010731518e-01,9.410070882239960355e-01,8.698708869576646796e-01,8.042176561593087358e-01,9.787729405675081873e-01,9.451559589160750674e-01,1.477716789573289002e-01,6.173491707534712880e-01,1.006470960885604615e+00
4.996386167156490754e-01,9.235625406395729931e-01,8.532740339146297481e-01,7.883328009745671494e-01,9.608482316924885636e-01,9.131808168730408681e-01,1.182354431075284540e-01,6.029120688472393574e-01,9.881823616897271734e-01
4.909688679154293189e-01,9.158937928403542150e-01,8.464549846628072194e-01,7.822293002223134062e-01,9.526990405339891277e-01,8.899478344834298449e-01,9.655805800677695616e-02,5.982775789789444021e-01,9.796693923284097716e-01
5.052642049235250843e-01,9.311901308494510143e-01,8.626030252253082953e-01,7.990964459436947775e-01,9.675146535729014508e-01,8.886826982699457256e-01,9.681519829889181916e-02,6.166351665172031815e-01,9.941213391924229592e-01
5.096083668291421231e-01,9.365352937560690316e-01,8.688018946913386165e-01,8.060179832459529736e-01,9.723788103549739770e-01,8.765080404011081905e-01,8.709095644604500364e-02,6.250687510963572890e-01,9.986219417374405660e-01
5.110369075239200587e-01,9.389648354518479456e-01,8.720871469525378616e-01,8.100294720387636316e-01,9.743270652271575072e-01,8.605007032151552604e-01,7.549344900389901025e-02,6.306140683608397746e-01,1.000206754220383409e+00
4.774384968280259156e-01,9.063674257569548365e-01,8.403474518290730000e-01,7.790195881603299011e-01,9.412480884637021150e-01,8.085929371465312432e-01,3.101116821628295897e-02,6.011599710993421608e-01,9.667644468255182089e-01
5.255768221752841196e-01,9.555067521052140744e-01,8.903464967547685127e-01,8.297520250625123328e-01,9.899055679512928085e-01,8.375941934821593549e-01,7.148854181524647022e-02,6.534703309380794911e-01,1.015058707349593137e+00
4.850651773492994367e-01,9.159961082802303700e-01,8.516975755132291104e-01,7.918400825469517068e-01,9.499127979251762444e-01,7.771655987117859210e-01,2.755464610166986905e-02,6.171586270850980549e-01,9.747028299379647542e-01
4.765441438806256036e-01,9.084760758125575153e-01,8.450412696350085850e-01,7.859243481622377736e-01,9.419103603663342428e-01,7.479975163682758277e-01,2.075731922073156474e-02,6.128656277356865356e-01,9.663373964817726369e-01
5.104569570980945770e-01,9.433898900310274671e-01,8.808208144489388935e-01,8.224480632552386705e-01,9.763414910528178670e-01,7.605847886498700028e-01,6.229901718925315302e-02,6.510347561319995702e-01,1.000405642669272899e+00
4.941446205191717955e-01,9.280785544531058306e-01,8.663772134724855301e-01,8.087522373614557392e-01,9.605471939501070144e-01,7.223217218202525602e-01,6.009806633275247001e-02,6.390072049617682159e-01,9.842485723761995597e-01
5.018597460883909012e-01,9.367946810233258592e-01,8.759630786501819699e-01,8.190894884434587464e-01,9.687800814495493018e-01,7.075157932178581799e-01,8.877565557041967870e-02,6.510357766051374506e-01,9.921187979042025429e-01
5.036585066825071122e-01,9.395944426184430487e-01,8.796345828587834870e-01,8.235159953960390355e-01,9.710963268735187670e-01,6.862794666261394783e-01,1.185290423259553610e-01,6.571768356482872164e-01,9.940724924860074863e-01
5.292368414855814773e-01,9.661737784225183923e-01,9.070876652823511854e-01,8.517277034212936693e-01,9.971918698505035650e-01,6.883662569506773243e-01,1.789578780313261230e-01,6.871265142670355264e-01,1.019805595660504105e+00
5.025393328490552758e-01,9.404772707869931692e-01,8.822669082723263445e-01,8.276692008886999963e-01,9.710112931751857523e-01,6.377794631699459371e-01,1.936724846148101808e-01,6.648295890954905030e-01,9.932626901328259761e-01
5.079821058344257123e-01,9.469210447733646951e-01,8.895884368902061690e-01,8.357566188777911798e-01,9.769707223511210348e-01,6.189949211170108212e-01,2.465254768191611212e-01,6.747023807773605553e-01,9.988599013170303964e-01
4.942334441548581481e-01,9.341733840947981093e-01,8.777205348491560200e-01,8.246582471197687614e-01,9.637384415323549947e-01,5.807414701752842134e-01,2.854100967591642335e-01,6.654133699162612103e-01,9.852655132777160540e-01
4.880205037542976187e-01,9.289614446952385585e-01,8.733903580931209332e-01,8.211012475766138463e-01,9.580416071025397162e-01,5.498075155000261560e-01,3.360929566521407841e-01,6.636899106635739676e-01,9.792066823091389871e-01
5.146495614129951157e-01,9.565915033549370339e-01,9.019041834023517890e-01,8.503919030466133844e-01,9.851864962804641745e-01,5.515611235327155804e-01,4.227676110352642791e-01,6.948384793327845310e-01,1.005989685540743750e+00
5.099901179099635140e-01,9.529330608529064106e-01,8.991315115558616844e-01,8.483997203268164311e-01,9.810426102825143824e-01,5.219339707215429058e-01,4.800779715660783986e-01,6.947287775708056445e-01,1.001484024099624559e+00
5.267719009120426232e-01,9.707158448559867203e-01,9.178020702204903181e-01,8.678544331020987546e-01,9.983396772117427709e-01,5.137181910036938692e-01,5.594590647686703555e-01,7.160907352559702232e-01,1.018419425999594008e+00
4.868992829619608886e-01,9.318442279069057976e-01,8.798202319389658577e-01,8.306604199332248140e-01,9.589820700459339431e-01,4.488806378102105921e-01,5.814979264040460727e-01,6.808289284950788112e-01,9.787002641292502636e-01
5.063096731541955053e-01,9.522556191001414483e-01,9.011234058057659979e-01,8.527550959327081515e-01,9.789071983134702837e-01,4.434211195721989296e-01,6.608393610110684380e-01,7.048809713083110662e-01,9.982639479278418992e-01
5.131106201622159801e-01,9.600575671091629015e-01,9.098191404943599681e-01,8.622460157920539547e-01,9.862226111205779633e-01,4.255093467822025910e-01,7.243694387470607232e-01,7.163546186655717074e-01,1.005218026412515453e+00
4.716426871224576600e-01,9.195906350704056154e-01,8.702479991411831151e-01,8.234737486657339733e-01,9.452688720353060736e-01,3.595476515060126999e-01,7.353219632782115323e-01,6.795906413796366508e-01,9.639030630622944518e-01
4.783463473371336594e-01,9.272952962860826487e-01,8.788504550484486089e-01,8.328787738739971136e-01,9.524864547903423295e-01,3.420377286953356633e-01,7.891844444315951890e-01,6.910297218181931100e-01,9.707595315208950026e-01
5.083640666588689072e-01,9.583140166088188749e-01,9.107689740687813229e-01,8.656035632875044294e-01,9.830178256676515014e-01,3.481825655501627481e-01,8.603332060072765852e-01,7.258145362977667103e-01,1.000929897981365668e+00
5.039396661184719628e-01,9.548906170694229090e-01,9.082473772329898720e-01,8.638919439551006052e-01,9.791068061262508948e-01,3.202856528747194953e-01,8.904584277477027854e-01,7.261891177208459336e-01,9.966579838138617253e-01
4.891458420325541234e-01,9.410977939845061035e-01,8.953583608576856090e-01,8.518166182114330631e-01,9.648260929098342320e-01,2.824783560417036266e-01,9.033089965494919271e-01,7.162263756929208025e-01,9.820164856732715997e-01
5.154806958271750394e-01,9.684336487801279425e-01,9.236000263689280176e-01,8.808756935005972455e-01,9.916737878704208198e-01,2.863162981738543444e-01,9.502973492714941184e-01,7.474246263556035830e-01,1.008503505322864369e+00
4.847819882966456495e-01,9.387359422505996420e-01,8.948101345610282031e-01,8.529069366349404380e-01,9.614876522271637027e-01,2.336934706284800045e-01,9.334127108576116827e-01,7.216218466549775279e-01,9.779568038930991358e-01
4.755184227723397994e-01,9.304733777272947703e-01,8.874573887653598447e-01,8.463790569638725003e-01,9.527363897351638355e-01,2.031333756191244233e-01,9.315020924384026513e-01,7.172869575200149228e-01,9.688450850504399803e-01
5.014442279210645781e-01,9.574001838770205275e-01,9.152960176487301425e-01,8.750462891722363690e-01,9.791742294838456928e-01,2.084434720452952028e-01,9.589057490228005687e-01,7.481744066706176310e-01,9.949225777957306782e-01
5.022461106289434207e-01,9.592030675859003486e-01,9.180127280972626425e-01,8.785953461641917706e-01,9.804878787808442020e-01,1.893619953284654545e-01,9.560769476481328910e-01,7.539711215112381293e-01,9.958759893480830794e-01
5.160817223858713554e-01,9.740396803438291506e-01,9.337651716008521507e-01,8.951838854476696916e-01,9.948349895364632101e-01,1.840962950020359479e-01,9.620862901437006176e-01,7.728349755251322506e-01,1.009862971529336129e+00
5.038105976159160670e-01,9.627695565748750628e-01,9.234128825835663523e-01,8.856714474647739976e-01,9.830750965940823205e-01,1.535536488225172913e-01,9.388129260631786766e-01,7.656257266146292428e-01,9.977430590944610378e-01
5.141650330136324776e-01,9.741249929735924518e-01,9.356881577399603911e-01,8.987903349280954579e-01,9.939404970664735828e-01,1.465120227723585300e-01,9.360717233533875081e-01,7.810758964473776267e-01,1.008248549067881195e+00
4.835326660446023772e-01,9.444936270055632743e-01,9.069786345356158908e-01,8.709281913212519877e-01,9.638188288363460643e-01,9.940253541107241242e-02,8.913499110303757522e-01,7.555733489668835512e-01,9.777670792440146252e-01
5.146860091606846321e-01,9.766479711226465632e-01,9.400568254223917730e-01,9.048575351141386891e-01,9.954826047716003323e-01,1.150388834103776847e-01,9.084902940593064802e-01,7.918908246178274490e-01,1.009071162402530364e+00
4.822513964533978181e-01,9.452143594163607832e-01,9.095490644918066137e-01,8.752047064163099854e-01,9.635581593787142518e-01,6.808618526848787822e-02,8.631153547865184628e-01,7.646548870095806194e-01,9.767871329617335840e-01
5.174674454644009325e-01,9.814314094283649315e-01,9.466939692855192989e-01,9.132083287874610544e-01,9.992841106132279716e-01,8.981934617977990754e-02,8.873441411394239475e-01,8.051043847368836159e-01,1.012153608789051473e+00
4.966550426573624888e-01,9.616200076223274662e-01,9.278124262671985090e-01,8.951892947092964237e-01,9.789813453516175157e-01,5.659295280641536696e-02,8.582256157639266414e-01,7.895604368619874025e-01,9.914914766729064910e-01
4.998611938309077685e-01,9.658271597968737243e-01,9.329514412354694697e-01,9.011946159984773885e-01,9.826968698042446437e-01,4.848503945835751922e-02,8.563522747714972239e-01,7.980702833379368366e-01,9.948477427356680058e-01
4.929623119612006610e-01,9.599292789281675953e-01,9.279874271664960705e-01,8.971007116492040190e-01,9.763070973579439649e-01,3.140029838082158270e-02,8.479408191733182054e-01,7.965105728615604619e-01,9.880988202762376327e-01
4.978108953146162530e-01,9.657788632825841102e-01,9.347728823266532316e-01,9.047600859458873046e-01,9.816645266886981913e-01,2.721668718350809396e-02,8.549647373412536666e-01,8.067340409966171633e-01,9.930972078827264848e-01
4.945774510627970466e-01,9.635464200317660488e-01,9.334783138875838437e-01,9.043432520782059836e-01,9.789396653766994083e-01,1.612728882056294749e-02,8.574912180209844914e-01,8.089114337994045556e-01,9.900134130475157779e-01
4.751642379149204065e-01,9.451342078848903316e-01,9.160059805584648274e-01,8.877524747733733790e-01,9.600347725386190190e-01,-9.946002204862768037e-03,8.470991679920754081e-01,7.949452504616361104e-01,9.707496947995277736e-01
4.859217059115137349e-01,9.568926768824846940e-01,9.287063323798239178e-01,9.013382100899530736e-01,9.713002986214279710e-01,-4.636089126047352599e-03,8.696090413859008939e-01,8.111861831149501656e-01,9.816565034980454518e-01
4.893734121252456548e-01,9.613453840972175923e-01,9.341029264243295716e-01,9.076240211186494822e-01,9.752598011031907710e-01,-5.405798820060517609e-03,8.868297233858647433e-01,8.201580325424580042e-01,9.852573965335076345e-01
5.045338525684492925e-01,9.775068255414223195e-01,9.512102587043148594e-01,9.256244098898320782e-01,9.909277764005931521e-01,6.769916066728856770e-03,9.169060290802777402e-01,8.408755400970998606e-01,1.000566870235036099e+00
5.089392731728739072e-01,9.829132471468479126e-01,9.575645751515292625e-01,9.328756283532859683e-01,9.958404708486969792e-01,9.434761725547120489e-03,9.363856923764442008e-01,8.508751986922995503e-01,1.005121170850192369e+00
4.947641727704261139e-01,9.697391477454011532e-01,9.453403745978792294e-01,9.215521813589540034e-01,9.821723836816860231e-01,-5.232412480809667775e-03,9.363771089034436113e-01,8.423317557936854660e-01,9.910947975257214937e-01
5.065264691639509431e-01,9.825024451399269054e-01,9.590555748462097352e-01,9.361719927277171172e-01,9.944414331036495192e-01,7.287541178746337854e-03,9.602991517438563829e-01,8.597633795009181901e-01,1.003005668378337267e+00
5.076592082284586693e-01,9.846361852054356101e-01,9.621432217715312207e-01,9.401681143526217088e-01,9.960806653898139906e-01,1.042577483064057071e-02,9.704991503448588963e-01,8.666033676600439772e-01,1.004286829595954389e+00
4.947413454012660750e-01,9.727193233792441607e-01,9.511822708111604685e-01,9.301195076890207414e-01,9.836690363766873446e-01,7.562312201632431091e-04,9.625297064234861200e-01,8.594309293648343395e-01,9.915172369278321129e-01
4.586322272047770321e-01,9.376112061837560407e-01,9.170320684875011841e-01,8.968855252773538789e-01,9.480658929848428951e-01,-3.086986223663269052e-02,9.263271270357584797e-01,8.291056664908394991e-01,9.555562372073598265e-01
5.005927704011162716e-01,9.805727503810962586e-01,9.609535315626782648e-01,9.417270898977820881e-01,9.905321523735580724e-01,1.679720599524400088e-02,9.623727067116673028e-01,8.768887528613745763e-01,9.976647475066939830e-01
5.247100838355699404e-01,1.005691064816550906e+00,9.870337688819776911e-01,9.687313164136276411e-01,1.015154923784257424e+00,4.783028142038939223e-02,9.741519902453265045e-01,9.068675561023799014e-01,1.021929876980202989e+00
4.908186980339855898e-01,9.728006800159675338e-01,9.551073109712471254e-01,9.377327413687740476e-01,9.817687381379164302e-01,2.204660876133465730e-02,9.211037843564960914e-01,8.788768672513257441e-01,9.881861564618714677e-01
5.125783962946007799e-01,9.955613792775838133e-01,9.788339411287242386e-01,9.623911540794948261e-01,1.004033379126894054e+00,5.308570625587760716e-02,9.167177874919051339e-01,9.065767318606191560e-01,1.010093369557131027e+00
4.879630791087476438e-01,9.719470630927317112e-01,9.561875598457409975e-01,9.406804610551584567e-01,9.799227476356410227e-01,3.889828072988062158e-02,8.590344624098640303e-01,8.879413144299632688e-01,9.856254170635713185e-01
4.888223447538992406e-01,9.738073297388841754e-01,9.590177653997702389e-01,9.444502665912737349e-01,9.812864423337487318e-01,5.130786616241105047e-02,8.202083767415406790e-01,8.948204790111367046e-01,9.866318975639873923e-01
5.358767288598662581e-01,1.021862714845852338e+00,1.008045093420623317e+00,9.944211123356876403e-01,1.028844999242150893e+00,1.110061283990982917e-01,8.214958645486907240e-01,9.479350287860072166e-01,1.033833346992582669e+00
4.987599749782897218e-01,9.857469619652766690e-01,9.729032874599405911e-01,9.602267478580772675e-01,9.922321623026190140e-01,8.759520788106228695e-02,7.332806626628015634e-01,9.169189766479084458e-01,9.968635092044633161e-01
4.839846496450073143e-01,9.719726376329953510e-01,9.601049140535600213e-01,9.483797457123160912e-01,9.779604984401317758e-01,8.755341369859429013e-02,6.630144774433754939e-01,9.082851602759821619e-01,9.822349510380101734e-01
5.194586678172674610e-01,1.008447656806256365e+00,9.975578881587300328e-01,9.867880268736889393e-01,1.013937923000093777e+00,1.387518346541360970e-01,6.397010248720436110e-01,9.499417675844415987e-01,1.017855587752094948e+00
5.052831391979560882e-01,9.952731291879460818e-01,9.853633194783365523e-01,9.755527070631175857e-01,1.000265546072565126e+00,1.412522776327307661e-01,5.646552275599929782e-01,9.419901830589297864e-01,1.003826529350312136e+00
5.066640556199366596e-01,9.976550466109276316e-01,9.887271998452430433e-01,9.798797841315015633e-01,1.002149359876604695e+00,1.602190532229200159e-01,5.043716072830648489e-01,9.496366751530714856e-01,1.005353767965321277e+00
4.678026250206793191e-01,9.597946170126712140e-01,9.518507371969195940e-01,9.439704720343470301e-01,9.637905727349034279e-01,1.398094138727944968e-01,4.043683819551777692e-01,9.170827302753994381e-01,9.666385118334815951e-01
4.941962346697792996e-01,9.871892276627722840e-01,9.802313188029614377e-01,9.733221640592855106e-01,9.906865723013054126e-01,1.854746269833364158e-01,3.714410702154362087e-01,9.498260160292454346e-01,9.931781485223718509e-01
